;release cooling;meas lee;radiation;radiation sum;status;vent temp;meas curtain 2;meas grh temp;meas grh temp;set heat temp;set vent temp;meas outside temp;heat temp
;jbpc:Cmp 8;jbpc:CMP 8 VENT.CONTR;jbpc:WEATHER RAD SENS;jbpc:WEATHER RAD SENS;jbpc:CMP 8 SWI COOL;jbpc:Cmp 8;jbpc:CMP 8 CURTAIN 2;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:WEATHER;jbpc:Cmp 8
;;%;W/m²;J/cm²;;°C;%;°C;°C;°C;°C;°C;°C
18-01-2025 21:15:00;0;0;0;1101;0;;100;17.3;17.3;17;16;-1;
18-01-2025 21:20:00;0;0;0;1101;0;;100;17.21;17.21;17;16;-1.27;
18-01-2025 21:25:00;0;0;0;1101;0;;100;17.2;17.2;17;16;-1.3;
18-01-2025 21:30:00;0;0;0;1101;0;;100;17.29;17.29;17;16;-1.13;
18-01-2025 21:35:00;0;0;0;1101;0;;100;17.21;17.21;17;16;-1.78;
18-01-2025 21:40:00;0;0;0;1101;0;;100;17.2;17.2;17;16;-1.3;
18-01-2025 21:45:00;0;0;0.85;1101;0;;100;17.2;17.2;17;16;-1.03;
18-01-2025 21:50:00;0;0;1;1101;0;;100;17.11;17.11;17;16;-0.83;
18-01-2025 21:55:00;0;0;1;1101;0;;100;17.1;17.1;17;16;-1.14;
18-01-2025 22:00:00;0;0;0.15;1101;0;;100;17.01;17.01;17;16;-1.63;
18-01-2025 22:05:00;0;0;0;1101;0;;100;17.09;17.09;17;16;-1.79;
18-01-2025 22:10:00;0;0;0;1101;0;;100;17.1;17.1;17;16;-1.54;
18-01-2025 22:15:00;0;0;0;1101;0;;100;17.19;17.19;17;16;-1.84;
18-01-2025 22:20:00;0;0;0;1101;0;;100;17.2;17.2;17;16;-1.73;
18-01-2025 22:25:00;0;0;0;1101;0;;100;17.2;17.2;17;16;-1.7;
18-01-2025 22:30:00;0;0;0;1101;0;;100;17.11;17.11;17;16;-1.79;
18-01-2025 22:35:00;0;0;0;1101;0;;100;17.1;17.1;17;16;-1.8;
18-01-2025 22:40:00;0;0;0;1101;0;;100;17.01;17.01;17;16;-1.89;
18-01-2025 22:45:00;0;0;0;1101;0;;100;17;17;17;16;-1.64;
18-01-2025 22:50:00;0;0;0;1101;0;;100;17;17;17;16;-1.94;
18-01-2025 22:55:00;0;0;0;1101;0;;100;17;17;17;16;-1.83;
18-01-2025 23:00:00;0;0;0;1101;0;;100;17.09;17.09;17;16;-2.06;
18-01-2025 23:05:00;0;0;0;1101;0;;100;17.1;17.1;17;16;-2.44;
18-01-2025 23:10:00;0;0;0;1101;0;;100;17.1;17.1;17;16;-2.76;
18-01-2025 23:15:00;0;0;0;1101;0;;100;17.19;17.19;17;16;-3.31;
18-01-2025 23:20:00;0;0;0;1101;0;;100;17.2;17.2;17;16;-2.97;
18-01-2025 23:25:00;0;0;0;1101;0;;100;17.2;17.2;17;16;-2.9;
18-01-2025 23:30:00;0;0;0;1101;0;;100;17.2;17.2;17;16;-2.47;
18-01-2025 23:35:00;0;0;0;1101;0;;100;17.03;17.03;17;16;-2.66;
18-01-2025 23:40:00;0;0;0;1101;0;;100;17;17;17;16;-2.96;
18-01-2025 23:45:00;0;0;0;1101;0;;100;17;17;17;16;-3.17;
18-01-2025 23:50:00;0;0;0;1101;0;;100;17;17;17;16;-3.2;
18-01-2025 23:55:00;0;0;0;1101;0;;100;17;17;17;16;-3.54;
19-01-2025 00:00:00;0;0;0;1101;0;;100;17.09;17.09;17;16;-3.86;
19-01-2025 00:05:00;0;0;0;1101;0;;100;17.19;17.19;17;16;-2.96;
19-01-2025 00:10:00;0;0;0.85;1101;0;;100;17.11;17.11;17;16;-3.31;
19-01-2025 00:15:00;0;0;0.15;1101;0;;100;17.01;17.01;17;16;-3.74;
19-01-2025 00:20:00;0;0;0;1101;0;;100;17;17;17;16;-3.8;
19-01-2025 00:25:00;0;0;0;1101;0;;100;16.91;16.91;17;16;-3.63;
19-01-2025 00:30:00;0;0;0;1101;0;;100;16.9;16.9;17;16;-3.51;
19-01-2025 00:35:00;0;0;0;1101;0;;100;16.81;16.81;17;16;-3.76;
19-01-2025 00:40:00;0;0;0;1101;0;;100;16.8;16.8;17;16;-4.23;
19-01-2025 00:45:00;0;0;0;1101;0;;100;16.89;16.89;17;16;-4.39;
19-01-2025 00:50:00;0;0;0;1101;0;;100;16.81;16.81;17;16;-4.23;
19-01-2025 00:55:00;0;0;0;1101;0;;100;16.71;16.71;17;16;-3.86;
19-01-2025 01:00:00;0;0;0;1101;0;;100;16.7;16.7;17;16;-4.06;
19-01-2025 01:05:00;0;0;0;1101;0;;100;16.61;16.61;17;16;-4.1;
19-01-2025 01:10:00;0;0;0;1101;0;;100;16.6;16.6;17;16;-4.27;
19-01-2025 01:15:00;0;0;0;1101;0;;100;16.6;16.6;17;16;-4.64;
19-01-2025 01:20:00;0;0;0;1101;0;;100;16.6;16.6;17;16;-4.78;
19-01-2025 01:25:00;0;0;0.85;1101;0;;100;16.6;16.6;17;16;-4.38;
19-01-2025 01:30:00;0;0;1;1101;0;;100;16.6;16.6;17;16;-4.22;
19-01-2025 01:35:00;0;0;0.15;1101;0;;100;16.43;16.43;17;16;-3.95;
19-01-2025 01:40:00;0;0;0;1101;0;;100;16.4;16.4;17;16;-3.9;
19-01-2025 01:45:00;0;0;0;1101;0;;100;16.48;16.48;17;16;-4.41;
19-01-2025 01:50:00;0;0;0;1101;0;;100;16.58;16.58;17;16;-4.16;
19-01-2025 01:55:00;0;0;0;1101;0;;100;16.68;16.68;17;16;-4.1;
19-01-2025 02:00:00;0;0;0;1101;0;;100;16.7;16.7;17;16;-3.93;
19-01-2025 02:05:00;0;0;0;1101;0;;100;16.7;16.7;17;16;-4.15;
19-01-2025 02:10:00;0;0;0;1101;0;;100;16.7;16.7;17;16;-4.12;
19-01-2025 02:15:00;0;0;0;1101;0;;100;16.7;16.7;17;16;-4.1;
19-01-2025 02:20:00;0;0;0;1101;0;;100;16.78;16.78;17;16;-4.27;
19-01-2025 02:25:00;0;0;0;1101;0;;100;16.72;16.72;17;16;-4.47;
19-01-2025 02:30:00;0;0;0;1101;0;;100;16.7;16.7;17;16;-5.01;
19-01-2025 02:35:00;0;0;0;1101;0;;100;16.7;16.7;17;16;-5.02;
19-01-2025 02:40:00;0;0;0;1101;0;;100;16.78;16.78;17;16;-5.17;
19-01-2025 02:45:00;0;0;0;1101;0;;100;16.8;16.8;17;16;-4.86;
19-01-2025 02:50:00;0;0;0;1101;0;;100;16.8;16.8;17;16;-4.88;
19-01-2025 02:55:00;0;0;0;1101;0;;100;16.8;16.8;17;16;-5.15;
19-01-2025 03:00:00;0;0;0;1101;0;;100;16.8;16.8;17;18.54;-4.95;
19-01-2025 03:05:00;0;0;0;1101;0;;100;16.8;16.8;17;19;-5.15;
19-01-2025 03:10:00;0;0;0;1101;0;;100;16.8;16.8;17;19;-5.2;
19-01-2025 03:15:00;0;0;0;1101;0;;100;16.8;16.8;17;19;-5.71;
19-01-2025 03:20:00;0;0;0;1101;0;;100;16.88;16.88;17;19;-5.8;
19-01-2025 03:25:00;0;0;0;1101;0;;100;16.98;16.98;17;19;-5.97;
19-01-2025 03:30:00;0;0;0;1101;0;;100;16.92;16.92;17;19;-5.24;
19-01-2025 03:35:00;0;0;0;1101;0;;100;16.9;16.9;17;19;-5.44;
19-01-2025 03:40:00;0;0;0;1101;0;;100;16.9;16.9;17;19;-5.84;
19-01-2025 03:45:00;0;0;0;1101;0;;100;16.98;16.98;17;19;-5.73;
19-01-2025 03:50:00;0;0;0;1101;0;;100;17;17;17;19;-5.36;
19-01-2025 03:55:00;0;0;0.85;1101;0;;100;17.08;17.08;17;19;-5.3;
19-01-2025 04:00:00;0;0;1;1101;0;;100;17.1;17.1;17;19;-5.3;
19-01-2025 04:05:00;0;0;0.15;1101;0;;100;17.1;17.1;17;19;-4.96;
19-01-2025 04:10:00;0;0;0.85;1101;0;;100;17.1;17.1;17;19;-4.98;
19-01-2025 04:15:00;0;0;0.15;1101;0;;100;17.18;17.18;17;19;-5.08;
19-01-2025 04:20:00;0;0;0;1101;0;;100;17.2;17.2;17;19;-5.27;
19-01-2025 04:25:00;0;0;0;1101;0;;100;17.2;17.2;17;19;-5.3;
19-01-2025 04:30:00;0;0;0;1101;0;;100;17.2;17.2;17;19;-5.38;
19-01-2025 04:35:00;0;0;0;1101;0;;100;17.2;17.2;17;19;-5.15;
19-01-2025 04:40:00;0;0;0;1101;0;;100;17.37;17.37;17;19;-4.93;
19-01-2025 04:45:00;0;0;0;1101;0;;100;17.4;17.4;17;19;-4.65;
19-01-2025 04:50:00;0;0;0;1101;0;;100;17.4;17.4;17;19;-4.94;
19-01-2025 04:55:00;0;0;0;1101;0;;100;17.4;17.4;17;19;-5;
19-01-2025 05:00:00;0;0;0;1101;0;;100;17.4;17.4;17;19;-5.08;
19-01-2025 05:05:00;0;0;0;1101;0;;100;17.32;17.32;17;19;-5.1;
19-01-2025 05:10:00;0;0;0;1101;0;;100;17.3;17.3;17;19;-5.18;
19-01-2025 05:15:00;0;0;0;1101;0;;100;17.22;17.22;17;19;-5.37;
19-01-2025 05:20:00;0;0;0;1101;0;;91.53;17.12;17.12;17;19;-5.48;
19-01-2025 05:25:00;0;0;0;1101;0;;90;16.68;16.68;17;19;-5.16;
19-01-2025 05:30:00;0;0;0;1101;0;;90;17.62;17.62;17;19;-5.1;
19-01-2025 05:35:00;0;0;0;1101;0;;90;17.72;17.72;17;19;-4.85;
19-01-2025 05:40:00;0;0;0;1101;0;;90;17.02;17.02;17;19;-5.05;
19-01-2025 05:45:00;0;0;0;1101;0;;90;16.39;16.39;17;19;-4.93;
19-01-2025 05:50:00;0;0;0;1101;0;;90;16.22;16.22;17;19;-4.82;
19-01-2025 05:55:00;0;0;0;1101;0;;90;17.39;17.39;17;19;-4.63;
19-01-2025 06:00:00;0;0;0;1101;0;;90;17.68;17.68;17;19;-4.68;
19-01-2025 06:05:00;0;0;0;1101;0;;90;17.11;17.11;17;19;-4.87;
19-01-2025 06:10:00;0;0;0;1101;0;;90;16.58;16.58;17;19;-4.73;
19-01-2025 06:15:00;0;0;0;1101;0;;90;16.16;16.16;17;19;-4.62;
19-01-2025 06:20:00;0;0;0;1101;0;;90;17.2;17.2;17;19;-4.6;
