Date&Time,inner_temp,inner_hum,outer_temp,radiation,radiation_sum,release_cooling,meas_lee_vent_contr,status_swi_cool,vent_temp,meas_curtain_2,set_heat_temp,set_vent_temp,heat_temp,outer_hum,wind_speed,wind_dir,rainfall,solar_rad,pressure,hour,day,month,dayofweek,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,season,is_weekend,inner_temp_lag_1,inner_temp_lag_3,inner_temp_lag_6,inner_hum_lag_1,inner_hum_lag_3,inner_hum_lag_6
2024-12-01 06:00:00,16.185,70.0,1.6725,0.1525,575.0,0.0,0.0,0.0,0.0,90.0,18.139166666666668,20.139166666666668,0.0,85.0,1.5,160.0,0.0,0.04,1016.9,6,1,12,6,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,1,16.080000000000002,15.616666666666667,14.886666666666665,70.0,70.0,70.0
2024-12-01 07:00:00,15.784999999999998,70.0,2.044166666666667,7.613333333333333,200.45833333333334,0.0,0.0,0.0,0.0,91.89416666666666,20.0,21.0,0.0,83.0,1.6,160.0,0.0,0.04,1017.2,7,1,12,6,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,1,16.185,16.270833333333332,15.301666666666668,70.0,70.0,70.0
2024-12-01 08:00:00,17.519166666666667,70.0,3.44,74.575,15.746666666666668,0.0,0.0,0.0,0.0,19.630833333333335,20.0,21.0,0.0,82.0,1.5,160.0,0.0,0.04,1017.4,8,1,12,6,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,1,15.784999999999998,16.080000000000002,15.455,70.0,70.0,70.0
2024-12-01 09:00:00,20.191666666666666,70.0,7.788333333333333,175.43999999999997,65.33916666666666,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,76.0,1.5,140.0,0.0,0.43,1017.6,9,1,12,6,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,1,17.519166666666667,16.185,15.616666666666667,70.0,70.0,70.0
2024-12-01 10:00:00,20.909166666666668,70.0,10.036666666666667,228.75666666666666,139.20416666666668,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,73.0,1.4,160.0,0.0,0.63,1017.8,10,1,12,6,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,1,20.191666666666666,15.784999999999998,16.270833333333332,70.0,70.0,70.0
2024-12-01 11:00:00,21.453333333333333,70.0,10.926666666666668,111.89333333333333,183.32000000000002,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,66.0,1.4,160.0,0.0,0.88,1017.8,11,1,12,6,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,1,20.909166666666668,17.519166666666667,16.080000000000002,70.0,70.0,70.0
2024-12-02 08:00:00,19.8325,70.0,7.52,146.6275,30.8775,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,82.0,2.1,140.0,0.0,0.03,1016.5,8,2,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,21.453333333333333,20.191666666666666,16.185,70.0,70.0,70.0
2024-12-02 09:00:00,20.1875,70.0,10.979999999999999,238.9908333333333,82.91416666666667,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,76.0,1.8,140.0,0.0,0.42,1016.7,9,2,12,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,19.8325,20.909166666666668,15.784999999999998,70.0,70.0,70.0
2024-12-02 10:00:00,23.02416666666667,70.0,13.575833333333334,380.18666666666667,197.94500000000002,0.0,18.803333333333335,0.0,0.0,0.0,20.0,21.0,0.0,67.0,1.4,140.0,0.0,0.93,1016.7,10,2,12,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,20.1875,21.453333333333333,17.519166666666667,70.0,70.0,70.0
2024-12-02 11:00:00,24.886666666666667,70.0,14.904166666666667,473.22749999999996,356.53749999999997,0.0,75.61333333333333,0.0,0.0,0.0,20.0,21.0,0.0,60.0,1.4,180.0,0.0,1.41,1016.6,11,2,12,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,23.02416666666667,19.8325,20.191666666666666,70.0,70.0,70.0
2024-12-02 12:00:00,25.25583333333333,70.0,15.982500000000002,456.8341666666667,526.3283333333333,0.0,90.0,0.0,0.0,0.0,20.0,21.0,0.0,54.0,4.0,230.0,0.0,1.68,1016.2,12,2,12,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,24.886666666666667,20.1875,20.909166666666668,70.0,70.0,70.0
2024-12-02 13:00:00,24.9475,70.0,16.135833333333334,452.81666666666666,692.9241666666667,0.0,87.125,0.0,0.0,0.0,20.0,21.0,0.0,56.0,2.9,250.0,0.0,1.72,1015.9,13,2,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,25.25583333333333,23.02416666666667,21.453333333333333,70.0,70.0,70.0
2024-12-02 14:00:00,23.88416666666667,70.0,15.601666666666667,319.66583333333335,824.9025,0.0,59.20166666666666,0.0,0.0,0.0,20.0,21.0,0.0,57.0,3.5,270.0,0.0,1.67,1015.6,14,2,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,24.9475,24.886666666666667,19.8325,70.0,70.0,70.0
2024-12-02 15:00:00,22.765833333333333,70.0,15.178333333333333,149.25,906.9066666666666,0.0,38.29666666666667,0.0,0.0,0.0,15.183333333333332,18.266666666666666,0.0,61.0,4.4,270.0,0.0,1.23,1015.8,15,2,12,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,23.88416666666667,25.25583333333333,20.1875,70.0,70.0,70.0
2024-12-02 16:00:00,21.5325,70.0,11.991666666666667,64.59,939.5733333333333,0.0,0.0,0.0,0.0,85.41666666666667,15.0,16.0,0.0,63.0,3.9,250.0,0.0,0.79,1015.9,16,2,12,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,22.765833333333333,24.9475,23.02416666666667,70.0,70.0,70.0
2024-12-02 17:00:00,20.135833333333334,70.0,10.241666666666667,5.01,949.7966666666666,0.0,0.0,0.0,0.0,100.0,15.0,16.0,0.0,84.0,4.1,290.0,0.0,0.13,1016.9,17,2,12,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,21.5325,23.88416666666667,24.886666666666667,70.0,70.0,70.0
